,D28-CTL_values,D28-CTL_std,D14-JFD-CCl4_values,D14-JFD-CCl4_std,D28-JFD-CCl4_values,D28-JFD-CCl4_std,D28-CCl4_values,D28-CCl4_std,D1-CCl4_values,D1-CCl4_std,D14-CCl4_values,D14-CCl4_std,D1-JFD-CCl4_values,D1-JFD-CCl4_std,D14-JFH-CCl4_values,D14-JFH-CCl4_std,D1-JFH-CCl4_values,D1-JFH-CCl4_std,D1-CTL_values,D1-CTL_std,D28-JFH-CCl4_values,D28-JFH-CCl4_std,D14-CTL_values,D14-CTL_std
345882,29.4,22.15942237514327,2.0,2.0976176963403033,4.2,3.124099870362662,3.4,3.3823069050575523,27.2,27.359824560841027,5.0,6.06630035524124,15.0,9.055385138137417,8.8,5.635601121442148,13.4,11.217842929904126,6.4,10.403845442911964,4.4,2.4166091947189146,8.2,11.77115117564973
192316,2.0,1.2649110640673518,3.6,4.317406628984581,4.6,3.6110940170535577,31.6,21.97817098850585,7.4,2.6532998322843198,0.6,0.48989794855663565,1.0,1.5491933384829668,7.4,11.62067123706716,9.0,13.520355024924458,4.6,6.974238309665077,0.8,1.1661903789690602,6.8,8.840814442120138
343906,6.6,12.705904139414871,0.4,0.48989794855663565,2.8,1.9390719429665317,2.8,4.66476151587624,110.8,213.61591700994566,1.4,2.8,16.0,17.988885457415087,2.8,3.4292856398964497,15.8,27.169100095512917,10.4,13.032267646115928,1.6,2.0591260281974,2.2,2.9933259094191533
262825,18.8,10.943491216243562,4.0,3.03315017762062,8.4,3.3823069050575527,3.4,3.1999999999999997,6.2,4.534313619501853,1.4,1.4966629547095764,5.0,3.4641016151377544,4.2,6.013318551349164,1.2,1.5999999999999999,18.2,24.47365930955156,3.4,5.043808085167397,6.8,7.782030583337487
825808,0.0,0.0,0.2,0.4000000000000001,13.2,26.399999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,4.66476151587624,1.4,1.2,0.0,0.0
181574,3.8,3.9698866482558417,1.6,1.9595917942265426,7.0,7.0710678118654755,15.0,12.457929201917949,22.6,21.086488564955523,6.4,10.07174264961134,4.2,4.069397989875161,1.4,1.3564659966250538,4.0,5.059644256269407,1.2,1.16619037896906,1.2,1.4696938456699067,11.4,12.768711759609895
276052,3.6,3.2619012860600183,2.4,2.4166091947189146,1.2,0.9797958971132713,0.8,0.7483314773547883,30.4,25.78061287091523,1.2,0.7483314773547883,1.0,1.2649110640673518,2.0,2.0976176963403033,11.0,11.436782764396638,3.2,2.1354156504062622,0.0,0.0,10.6,12.90891165048394
275139,0.4,0.8000000000000002,0.0,0.0,9.8,14.372195378577345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,35.50549253284624,0.0,0.0,170.6,209.2344139954037
460611,173.6,262.57235193370985,3.2,3.6551333764994136,40.8,25.91833327974621,148.0,157.15088291193277,64.8,56.371624067433075,74.8,129.62468900637717,19.4,26.431799030712988,25.4,35.96442686878243,114.2,179.61447603130435,48.0,31.515075757484702,25.0,30.35127674415032,20.8,29.559431658947705
188889,0.2,0.4000000000000001,1.4,1.9595917942265424,1.2,1.1661903789690602,1.4,1.019803902718557,1.8,1.32664991614216,0.0,0.0,0.6,1.2,0.8,1.1661903789690602,0.0,0.0,0.2,0.4000000000000001,0.2,0.4000000000000001,1.2,0.9797958971132713
816394,0.0,0.0,28.6,57.199999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,20.538743875904387,4.6,9.199999999999998,0.0,0.0
181714,1.0,0.8944271909999159,0.2,0.4,1.0,1.5491933384829668,1.2,1.4696938456699067,8.2,2.993325909419153,2.2,2.7129319932501077,1.8,1.469693845669907,1.0,1.5491933384829668,3.8,4.664761515876241,0.0,0.0,0.0,0.0,1.8,1.8330302779823362
265018,16.0,18.121810064118872,0.0,0.0,11.2,13.760813929415658,3.2,3.54400902933387,24.2,12.351518125315609,0.0,0.0,1.8,1.9390719429665317,25.8,28.67333255831976,5.8,7.652450587883596,12.2,20.97999046710937,3.4,5.3516352641038605,0.0,0.0
353982,6.0,4.049691346263317,8.0,6.2289646009589745,6.6,3.2,9.4,8.593020423576334,15.6,12.306096050332126,5.8,5.741080037762929,7.4,5.238320341483518,9.0,6.324555320336759,11.2,2.5612496949731396,6.6,4.029888335921977,2.2,0.7483314773547882,8.2,4.578209256903839
310748,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.1661903789690602,0.2,0.4,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,0.8,0.9797958971132713,0.0,0.0,0.0,0.0,0.0,0.0
167509,0.4,0.48989794855663565,3.6,4.758150901348128,2.6,2.3323807579381204,4.8,6.241794613730893,1.4,1.8547236990991407,1.2,2.4,6.2,6.11228271597445,0.8,1.1661903789690602,2.2,2.6381811916545836,0.4,0.48989794855663565,0.8,0.7483314773547883,2.6,5.2
536754,3.0,2.6076809620810595,5.0,6.870225614927067,20.2,38.91734831665693,2.2,2.039607805437114,0.0,0.0,1.0,0.8944271909999159,0.6,0.8,4.6,5.571355310873647,0.2,0.4,0.0,0.0,6.0,8.694826047713663,1.4,1.8547236990991407
345709,2.0,1.2649110640673518,12.0,22.027255843613386,11.8,10.609429767899876,6.4,7.08801805866774,11.4,3.9293765408777004,12.4,17.906423428479513,1.4,1.4966629547095764,14.4,21.896118377465903,0.8,0.9797958971132713,2.0,1.4142135623730951,7.0,7.0710678118654755,18.0,15.046594299043223
443620,2.4,2.4979991993593593,6.2,9.682974749528164,4.6,3.4409301068170506,2.8,4.621688003316537,5.4,7.364781055808788,20.0,38.51752847730498,14.2,17.03408347989407,2.6,5.2,4.6,5.2,3.4,5.851495535331118,0.2,0.4,13.4,12.92439553712281
168984,0.0,0.0,0.0,0.0,0.4,0.8000000000000002,0.0,0.0,0.0,0.0,0.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269156,0.0,0.0,0.6,0.7999999999999999,2.2,2.7129319932501073,3.6,3.3823069050575527,0.6,1.2000000000000002,3.4,4.029888335921977,0.0,0.0,0.6,1.2000000000000002,3.8,2.3151673805580453,0.8,1.6000000000000003,0.6,1.2000000000000002,0.0,0.0
459276,1.4,2.8,0.0,0.0,0.0,0.0,0.0,0.0,40.2,80.4,0.0,0.0,16.4,32.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346764,6.0,4.427188724235731,1.2,1.5999999999999999,1.8,3.124099870362662,0.2,0.4,1.8,2.227105745132009,0.0,0.0,0.8,0.7483314773547883,0.6,0.7999999999999999,0.0,0.0,0.2,0.4,0.0,0.0,1.0,0.8944271909999159
274597,2.4,3.0066592756745814,0.2,0.4000000000000001,3.8,4.664761515876241,3.0,4.6475800154489,4.0,1.7888543819998317,0.2,0.4,1.4,1.4966629547095764,3.4,3.97994974842648,0.4,0.48989794855663565,1.6,2.7276363393971716,1.0,0.8944271909999159,0.0,0.0
347496,0.2,0.4000000000000001,5.4,10.8,5.6,11.2,0.6,0.7999999999999999,6.2,7.30479294709987,0.2,0.4,0.6,1.2000000000000002,3.2,4.166533331199932,1.4,1.8547236990991407,2.6,4.715930449020639,0.4,0.8000000000000002,0.4,0.48989794855663565
324522,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,0.6,0.7999999999999999,2.4,2.3323807579381204,0.6,0.8,1.2,1.1661903789690602,1.8,2.227105745132009,8.2,11.249888888340186,0.0,0.0,0.8,1.1661903789690602,0.4,0.8
208409,45.8,53.52158443095645,46.0,54.29180416969029,35.2,24.16112580158466,5.0,2.898275349237888,14.4,13.484806264830059,25.8,30.373672810511408,3.6,2.8000000000000003,7.4,5.817215828899595,8.6,5.388877434122992,34.4,39.38832314277926,45.2,47.33877902945956,46.4,42.13122357587066
333178,0.0,0.0,1.0,1.5491933384829668,0.4,0.8000000000000002,0.0,0.0,1.0,1.5491933384829668,2.2,2.0396078054371136,0.0,0.0,3.4,5.851495535331118,1.2,1.9390719429665317,7.2,7.756287771866127,1.8,2.227105745132009,2.4,2.0591260281974
338926,4.6,3.7202150475476548,1.8,2.4,2.6,1.7435595774162693,1.0,1.5491933384829668,3.4,2.8705400188814645,0.8,1.6,3.0,3.0983866769659336,2.8,1.7204650534085255,1.6,1.3564659966250536,2.2,2.039607805437114,1.0,0.6324555320336759,6.6,7.1442284397967
132338,5.0,8.579044235810887,5.4,5.499090833947008,33.2,44.21492960528151,0.0,0.0,7.8,8.772684879784522,29.8,55.18115620390714,0.4,0.8000000000000002,8.0,16.0,0.2,0.4,2.2,4.4,18.0,35.002857026248584,3.0,6.0
160661,128.8,103.3235694311806,153.8,94.6961456448994,153.4,124.1041498097465,396.6,182.90718957985223,0.4,0.48989794855663565,507.8,312.3737504977011,0.8,1.1661903789690602,134.4,89.55355939324801,1.4,1.019803902718557,40.8,50.45156092728946,355.4,212.46609141225338,77.4,97.08470528358214
322464,9.8,7.249827584156743,34.4,54.41543898564083,28.2,24.725695136840944,7.6,3.97994974842648,31.2,19.13530767978399,12.8,11.6,16.6,7.552483035399682,12.8,6.241794613730894,16.0,8.024961059095553,12.0,13.3566462856512,10.0,16.55294535724685,16.0,9.736529155710468
322466,11.6,9.810198774744576,1.0,1.0954451150103321,1.4,2.8,1.0,1.5491933384829668,3.4,1.7435595774162693,6.2,11.42628548566856,0.8,0.7483314773547883,0.4,0.48989794855663565,1.4,1.3564659966250536,4.6,5.0039984012787215,0.4,0.48989794855663565,11.4,7.6052613367326165
258957,2.2,2.4819347291981715,1.8,1.6,1.6,1.3564659966250538,0.4,0.8,1.6,2.727636339397171,0.8,1.1661903789690602,3.6,2.0591260281974,0.4,0.48989794855663565,4.0,4.147288270665544,4.8,2.4819347291981715,0.2,0.4000000000000001,11.6,12.126005112979293
350188,2.4,2.244994432064365,0.0,0.0,0.4,0.8000000000000002,1.2,2.4000000000000004,2.2,2.039607805437114,4.2,3.6,0.0,0.0,6.0,10.0,0.4,0.48989794855663565,4.8,6.368673331236262,0.4,0.8,1.0,1.2649110640673518
229452,1.0,1.2649110640673518,0.0,0.0,7.0,12.09958676980334,0.8,0.7483314773547883,1.2,0.7483314773547883,1.6,2.3323807579381204,10.8,15.663971399361019,1.8,2.7129319932501077,8.6,8.333066662399862,1.2,1.16619037896906,4.0,8.0,1.2,2.4
276158,13.4,7.3375745311376575,1.4,2.33238075793812,1.4,1.7435595774162693,2.0,2.0976176963403033,19.4,11.288932633336067,1.4,1.7435595774162693,9.0,13.594116374373144,1.4,0.4898979485566356,7.0,5.761944116355173,1.0,1.0954451150103321,0.4,0.48989794855663565,13.0,19.256167843057455
354501,8.4,14.840485167271318,11.8,23.599999999999994,1.2,0.9797958971132713,0.6,0.7999999999999999,4.0,3.794733192202055,0.2,0.4,0.2,0.4000000000000001,0.4,0.48989794855663565,0.6,1.2000000000000002,0.2,0.4000000000000001,2.2,1.7204650534085253,1.2,2.4000000000000004
338133,44.0,33.72832637413247,96.2,128.48564122111077,92.4,44.45492098744525,29.8,18.69117438792972,119.6,54.142774217803066,32.0,31.016124838541646,93.8,31.018704034823894,43.0,34.38022687534217,83.0,43.20185181216194,11.6,11.825396399275585,8.6,5.6780278266313555,24.0,16.75708805252273
356012,2.0,3.521363372331802,0.2,0.4000000000000001,4.2,4.995998398718719,1.2,1.9390719429665317,20.0,16.637307474468336,4.0,7.5099933422074345,1.4,1.9595917942265424,0.2,0.4000000000000001,22.2,28.777769197767917,1.6,3.2000000000000006,1.0,1.0954451150103321,0.8,1.6000000000000003
189703,0.0,0.0,0.4,0.48989794855663565,1.6,3.2000000000000006,0.0,0.0,0.6,0.48989794855663565,5.8,11.6,0.0,0.0,2.4,2.576819745345025,0.6,0.7999999999999999,2.4,2.727636339397171,1.6,2.7276363393971716,0.0,0.0
337336,0.6,0.7999999999999999,5.4,8.822698000045111,31.6,61.70445688927178,0.4,0.8000000000000002,3.0,3.0983866769659336,5.2,6.368673331236263,6.8,9.579144011862438,1.8,1.6,3.0,2.5298221281347035,0.2,0.4000000000000001,1.2,1.5999999999999999,2.0,2.280350850198276
579608,8.4,15.80632784678339,0.4,0.48989794855663565,0.6,0.7999999999999999,3.2,3.867815921162743,0.0,0.0,0.6,1.2,0.4,0.48989794855663565,2.4,2.576819745345025,0.0,0.0,1.0,0.8944271909999159,1.0,1.5491933384829668,0.6,1.2000000000000002
356226,0.6,0.48989794855663565,2.2,3.1240998703626617,2.6,2.0591260281974,0.8,1.1661903789690602,1.2,0.7483314773547883,0.0,0.0,0.0,0.0,0.4,0.48989794855663565,2.4,2.244994432064365,1.4,1.8547236990991407,0.8,1.1661903789690602,2.2,1.9390719429665315
351593,18.8,12.544321424453377,26.4,44.20678680926719,7.6,8.522910301065007,6.0,6.2289646009589745,7.8,8.772684879784522,27.0,34.2227994179319,9.4,9.156418513807678,17.2,16.65412861725284,48.4,95.80104383564931,4.0,6.511528238439882,6.0,6.603029607687671,2.2,3.4871191548325386
832558,6.2,6.400000000000001,13.6,20.674622124720923,11.0,9.316651759081692,4.4,1.3564659966250536,28.6,17.10672382427448,5.6,10.209799214480174,19.2,11.685888926393234,3.2,2.4819347291981715,8.6,4.409081537009721,6.8,7.025667228100118,0.4,0.8,38.4,47.793723437288286
166226,2.0,0.8944271909999159,1.2,2.4000000000000004,0.2,0.4,0.2,0.4000000000000001,4.2,3.54400902933387,1.2,2.4,2.2,2.6381811916545836,0.6,1.2,2.2,2.1354156504062622,0.6,0.8,2.2,4.4,4.8,4.261455150532504
211743,0.2,0.4,0.6,0.7999999999999999,1.2,1.4696938456699067,11.4,9.00222194794152,0.4,0.48989794855663565,0.2,0.4,0.2,0.4,1.0,1.5491933384829668,0.6,0.7999999999999999,0.8,1.1661903789690602,0.2,0.4000000000000001,2.0,3.521363372331802
267549,0.4,0.48989794855663565,28.0,27.964262908219126,11.8,22.112439937736408,1.4,0.8,0.8,1.6000000000000003,11.2,19.933890739140715,1.2,1.5999999999999999,23.4,37.60638243702789,10.2,15.497096502248413,0.4,0.48989794855663565,22.8,26.947356085523495,0.0,0.0
275580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320169,1.2,1.469693845669907,3.8,5.455272678794342,3.2,3.4292856398964497,15.0,13.311649033834989,0.0,0.0,7.8,6.144916598294887,0.0,0.0,3.2,2.5612496949731396,0.0,0.0,0.2,0.4000000000000001,13.8,11.160645142642965,0.0,0.0
336276,9.8,19.6,0.0,0.0,0.0,0.0,0.0,0.0,22.6,45.2,0.0,0.0,17.6,35.2,9.6,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4449518,7.0,8.438009243891594,1.6,1.8547236990991407,14.2,24.95916665275505,0.0,0.0,111.6,175.51820418406746,0.8,1.1661903789690602,78.2,132.25490539106667,5.8,4.955804677345546,89.8,160.7114183871202,21.4,26.725268941584105,2.8,4.66476151587624,3.0,3.286335345030997
351972,23.0,14.710540438746634,13.6,14.037093716293269,16.4,9.32952303175248,1.4,1.4966629547095764,63.4,46.82136264569838,5.4,6.6211781428987395,13.4,8.138795979750322,10.0,6.324555320336759,14.8,7.934733769950949,6.4,3.006659275674582,5.4,4.409081537009721,12.8,4.955804677345547
571178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1105328,0.8,0.7483314773547883,0.4,0.48989794855663565,0.0,0.0,1.4,0.4898979485566356,2.6,1.624807680927192,0.8,0.7483314773547883,0.8,0.9797958971132713,0.2,0.4000000000000001,2.4,2.2449944320643644,0.2,0.4000000000000001,0.4,0.48989794855663565,1.8,0.9797958971132712
799034,37.2,35.77932363810138,0.0,0.0,10.4,11.99333148045196,29.4,30.32886413962778,8.4,6.374950980203691,10.6,11.943198901466893,2.0,1.4142135623730951,1.6,2.3323807579381204,8.6,6.770524351924303,9.4,13.836184445142381,1.0,1.0954451150103321,9.6,9.00222194794152
275746,90.0,104.59254275520794,138.2,114.76131752467815,88.8,42.16823448995701,73.2,81.30781020295652,46.6,92.70080905795805,19.8,18.443427013437606,70.2,65.41070248820142,40.2,32.25771225614117,89.0,118.44323534925918,1.0,0.8944271909999159,39.8,46.49473088426257,5.6,7.83836717690617
321768,0.0,0.0,12.0,13.579396157414365,2.2,2.9933259094191533,0.0,0.0,1.4,1.019803902718557,3.0,6.0,0.8,0.9797958971132713,7.4,10.091580649234293,0.6,0.7999999999999999,1.4,1.2000000000000002,4.0,3.847076812334269,0.0,0.0
349864,10.2,17.55448660599335,6.8,11.267652816802618,6.0,5.830951894845301,1.2,1.4696938456699067,4.4,2.0591260281974,0.0,0.0,3.4,2.576819745345025,6.8,11.124747188138704,1.6,1.8547236990991407,1.0,1.0954451150103321,1.6,2.0591260281974,1.4,1.019803902718557
193859,10.8,21.6,0.0,0.0,13.2,26.399999999999995,0.0,0.0,90.2,179.90041689779378,0.0,0.0,20.6,37.74440355867344,0.0,0.0,0.4,0.48989794855663565,0.2,0.4000000000000001,0.0,0.0,0.2,0.4000000000000001
526524,0.0,0.0,14.8,29.6,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,7.391887445030531,3.4,6.8,0.0,0.0
171322,1.2,1.4696938456699067,0.0,0.0,2.6,1.7435595774162693,7.8,6.615134163416491,6.4,7.418894796396563,1.4,1.4966629547095764,0.8,1.1661903789690602,0.2,0.4,3.4,3.3823069050575523,1.4,1.7435595774162693,0.8,0.4,0.8,0.7483314773547883
289918,0.4,0.8,2.0,4.0,39.4,65.33176868874743,1.2,0.7483314773547883,0.0,0.0,2.0,2.756809750418044,0.0,0.0,0.4,0.48989794855663565,0.0,0.0,0.0,0.0,1.0,0.8944271909999159,0.4,0.48989794855663565
228785,11.2,5.706137047074843,1.8,2.227105745132009,6.0,3.22490309931942,1.0,0.8944271909999159,5.4,2.727636339397171,0.2,0.4000000000000001,1.0,0.8944271909999159,1.6,2.727636339397171,0.6,0.7999999999999999,3.2,1.32664991614216,1.0,1.5491933384829668,0.8,1.1661903789690602
364029,20.2,22.049036260118037,4.4,7.391887445030531,27.0,52.505237833953295,0.0,0.0,0.0,0.0,0.2,0.4,0.6,0.7999999999999999,1.0,0.8944271909999159,0.4,0.48989794855663565,0.4,0.8000000000000002,0.2,0.4,0.8,1.1661903789690602
331043,509.0,400.39830169469997,704.0,277.3640207380907,727.2,275.95028537763824,702.6,353.2549221171589,661.8,281.94992463201686,323.6,167.13778746890242,460.4,215.8495772523078,587.6,246.18172149857105,356.8,239.6292135779776,462.8,278.53717884691804,364.2,237.54275404650843,564.0,35.87199464763564
311482,134.4,268.3002795376852,0.0,0.0,65.8,131.6,0.4,0.8000000000000002,22.4,44.8,5.6,10.229369482035537,7.2,14.400000000000002,2.2,3.919183588453085,2.6,5.2,0.4,0.48989794855663565,0.0,0.0,54.4,105.3348945031987
331193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,38.8,0.0,0.0,0.0,0.0,3.4,6.8
330333,1.4,1.9595917942265426,7.4,9.457272334029511,18.4,14.008568806269968,6.8,5.418486873657627,12.2,8.182909018191513,4.2,4.069397989875161,18.6,19.925862591115095,1.4,2.8,9.0,4.69041575982343,9.0,12.553883861180172,0.2,0.4,1.6,1.4966629547095767
263535,0.4,0.48989794855663565,0.6,1.2,7.2,8.634813257969162,1.0,2.0,0.8,1.1661903789690602,0.6,1.2,0.4,0.8000000000000002,0.0,0.0,3.8,3.655133376499413,0.4,0.8,0.0,0.0,5.0,6.870225614927067
267694,3.0,4.560701700396552,5.6,9.264987857520374,3.2,4.166533331199932,1.8,1.8330302779823362,6.0,5.621387729022079,17.0,20.890189084831185,0.6,1.2,6.2,7.652450587883597,5.6,4.498888751680797,1.6,1.624807680927192,0.6,0.8,2.8,3.4292856398964497
457371,5.8,3.4292856398964493,4.0,6.54217089351845,3.2,5.912698199637793,0.6,0.7999999999999999,26.0,18.46076921474292,1.2,1.9390719429665317,8.8,10.647065323364933,2.0,2.449489742783178,10.0,9.633275663033837,2.0,1.7888543819998317,0.0,0.0,8.6,8.685620300243386
262247,5.6,11.2,0.2,0.4,1.8,3.124099870362662,0.0,0.0,12.2,12.480384609458156,3.6,6.7111846942250075,13.0,12.569805089976535,1.2,1.4696938456699067,4.6,6.6211781428987395,0.2,0.4,0.4,0.8,6.4,7.939773296511683
441494,1.8,2.4,1.2,2.4,0.2,0.4,4.4,5.276362383309167,1.8,3.6000000000000005,4.2,5.3814496188294845,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.6076809620810595,0.0,0.0,0.0,0.0
341713,1.6,1.8547236990991407,3.4,4.2708313008125245,4.6,3.826225293941798,1.6,1.2000000000000002,5.6,4.882622246293481,0.2,0.4,4.0,4.147288270665544,1.8,1.7204650534085255,4.4,2.8,0.6,1.2000000000000002,0.6,1.2,7.8,9.453041838477178
332885,21.0,41.00731642036577,3.6,3.6660605559646724,8.0,16.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.2000000000000002,0.6,0.7999999999999999,2.6,3.1999999999999997,0.2,0.4000000000000001,0.0,0.0
323154,10.8,6.013318551349164,2.6,3.7735924528226414,7.6,10.781465577554842,2.2,1.6,7.8,4.166533331199932,5.8,8.207313811473277,2.0,3.0983866769659336,3.4,3.4409301068170506,4.6,3.006659275674582,7.8,7.0823724838503095,3.2,2.6381811916545836,31.0,35.372305551094634
339718,4.0,4.049691346263317,20.0,36.5349148076193,0.8,1.1661903789690602,11.2,10.205880657738458,16.2,12.749901960407382,15.4,16.094719630984567,9.2,7.547184905645283,6.4,5.817215828899594,18.4,23.820999139414784,5.4,4.841487374764082,10.8,16.702095676890373,1.6,2.7276363393971716
321484,25.8,24.766105870725823,71.2,109.61642212734368,46.6,54.5365932195989,3.2,2.039607805437114,16.6,12.563439019631527,6.0,5.549774770204643,37.4,37.36629497287629,3.4,2.154065922853802,13.8,8.588364221433556,43.0,52.69535083857019,5.8,8.908422980528034,102.0,78.73753869660901
355045,2.2,1.469693845669907,10.2,19.903768487399564,4.0,6.54217089351845,0.2,0.4,3.8,3.8678159211627436,2.2,3.919183588453085,8.6,15.23942256123899,5.2,7.413501197140256,1.0,1.5491933384829668,0.4,0.8000000000000002,2.0,3.521363372331802,11.6,19.784842683225964
176455,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,15.8,28.631451238105274,0.0,0.0,1.6,2.7276363393971716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4327881,0.0,0.0,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,1.8,2.7129319932501077,0.0,0.0,1.0,2.0,0.6,1.2000000000000002,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0
3172943,0.4,0.8,0.2,0.4,2.2,2.9933259094191533,10.4,10.011992808627062,0.8,1.1661903789690602,0.6,0.7999999999999999,0.4,0.8,1.8,3.6000000000000005,1.4,2.33238075793812,2.8,3.655133376499413,0.8,0.7483314773547883,2.6,4.2708313008125245
252684,0.0,0.0,0.0,0.0,0.0,0.0,10.0,17.60681686165901,0.0,0.0,0.6,0.7999999999999999,0.2,0.4000000000000001,0.0,0.0,8.0,8.555699854482976,23.2,46.4,4.6,9.2,0.6,1.2
10512,2.8,1.7204650534085253,1.4,1.3564659966250536,11.4,13.61763562443936,1.4,1.019803902718557,0.2,0.4,7.4,7.889233169326408,0.6,0.7999999999999999,1.0,1.5491933384829668,0.8,0.9797958971132713,0.0,0.0,8.8,12.734205903785284,1.2,2.4
332168,21.8,10.264501936285072,2.0,4.0,4.8,4.069397989875161,6.2,8.35224520712844,41.6,39.46948188157529,3.4,3.7735924528226414,4.6,5.238320341483518,5.0,8.049844718999243,19.2,10.419213022104884,1.6,1.8547236990991407,2.0,1.7888543819998317,4.2,5.114684741017769
265940,0.4,0.48989794855663565,12.0,15.811388300841896,3.0,3.1622776601683795,1.2,1.5999999999999999,3.8,4.166533331199932,9.0,11.260550608207398,9.4,5.314132102234569,5.0,5.865151319446072,0.8,1.1661903789690604,0.6,0.7999999999999999,1.2,1.4696938456699067,0.8,1.1661903789690602
335330,6.0,2.756809750418044,2.8,3.7094473981982814,30.0,29.664793948382652,11.8,9.765244492586962,38.2,28.867975336001656,11.8,17.37124060048677,31.4,48.05247132042222,12.8,10.186265262597475,13.6,8.404760555780278,15.6,12.611106216347556,1.6,2.727636339397171,63.4,33.40419135378074
349874,3.8,7.6000000000000005,0.4,0.48989794855663565,0.4,0.8000000000000002,3.2,6.4,1.8,2.7129319932501077,0.0,0.0,9.4,16.835676404587968,0.2,0.4,6.8,10.087616170334792,0.0,0.0,0.4,0.8000000000000002,0.0,0.0
306043,0.0,0.0,11.4,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,19.116485032557634,2.6,5.2,0.0,0.0
268063,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.8,3.6000000000000005,0.0,0.0,1.6,3.2000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275987,2.0,2.6076809620810595,2.2,4.4,5.8,10.127191120937729,0.2,0.4,5.0,6.164414002968976,1.0,1.5491933384829668,1.4,1.3564659966250538,1.4,2.33238075793812,4.4,7.337574531137657,2.0,2.0976176963403033,0.6,1.2000000000000002,1.4,1.019803902718557
1107027,6.2,6.144916598294887,1.2,1.5999999999999999,0.4,0.48989794855663565,0.2,0.4,46.0,36.3318042491699,5.0,9.033271832508971,29.4,24.1047713119208,7.0,13.505554412907307,25.8,16.485144827995903,4.2,4.874423042781577,3.6,4.454211490264018,67.8,70.59291749177108
275069,0.0,0.0,0.2,0.4000000000000001,1.4,2.8,0.8,0.9797958971132713,0.6,0.7999999999999999,0.2,0.4000000000000001,0.0,0.0,1.0,1.5491933384829668,1.2,1.5999999999999999,2.6,3.3823069050575527,0.0,0.0,3.4,6.8
186714,0.0,0.0,0.8,1.6,4.6,9.199999999999998,0.0,0.0,0.0,0.0,9.4,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,3.2,18.4,36.79999999999999
339229,1.8,0.7483314773547883,5.6,6.529931086925803,5.0,3.1622776601683795,4.2,3.249615361854384,19.8,13.22724461102916,0.6,0.7999999999999999,7.8,2.7856776554368237,34.0,31.830802691732423,15.4,15.081114017207085,14.6,11.842297074469968,5.8,5.74108003776293,17.4,6.945502141674136
352799,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.4,0.4,0.8000000000000002,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,0.2,0.4000000000000001
184381,84.6,114.27090618350762,50.8,42.915731381394394,112.4,41.562483082703324,99.4,86.4351780237653,18.0,14.560219778561036,281.4,123.82665302752876,5.0,4.147288270665544,56.4,40.76076544914239,6.6,6.974238309665077,26.2,30.759713912843857,129.4,145.53707431441654,114.0,82.79371956857598
263252,1.4,2.8,0.8,1.1661903789690602,4.2,5.979966555090422,6.6,9.046546302318912,0.0,0.0,5.0,6.06630035524124,0.0,0.0,2.2,2.1354156504062622,0.2,0.4000000000000001,1.0,2.0,3.2,2.785677655436824,1.4,1.9595917942265424
